"anly_mapped_zipcode","results_to_report","results_to_report","results_to_report","results_to_report","results_to_report_less_than_1","results_to_report_less_than_1"
"02868",0,0,0,0,1,1
"02869",0,0,0,0,2,2
"02871",0,0,0,0,2091,2091
"02872",0,0,0,0,18,18
"02873",0,0,0,0,29,29
"02874",0,0,0,0,684,684
"02875",0,0,0,0,32,32
"02876",0,0,0,0,118,118
"02877",0,0,0,0,3,3
"02878",0,0,0,0,2218,2218
"02879",0,0,0,0,3254,3254
"02880",0,0,0,0,33,33
"02881",0,0,0,0,331,331
"02882",0,0,0,0,1496,1496
"02883",0,0,0,0,15,15
"02884",0,0,0,0,1,1
"02885",0,0,0,0,2223,2223
"02886",0,0,0,0,5438,5438
"02887",0,0,0,0,34,34
"02888",0,0,0,0,2871,2871
"02889",0,0,0,0,4276,4276
"02891",0,0,0,0,3435,3435
"02892",0,0,0,0,1203,1203
"02893",0,0,0,0,4526,4526
"02894",0,0,0,0,82,82
"02895",0,0,0,0,7437,7437
"02896",0,0,0,0,2503,2503
"02897",0,0,0,0,3,3
"02898",0,0,0,0,330,330
"02900",0,0,0,0,2,2
"02901",0,0,0,0,436,436
"02902",0,0,0,0,32,32
"02903",0,0,0,0,2273,2273
"02904",0,0,0,0,10776,10776
"02905",0,0,0,0,4985,4985
"02906",0,0,0,0,4328,4328
"02907",0,0,0,0,6896,6896
"02908",0,0,0,0,8743,8743
"02909",0,0,0,0,8199,8199
"02910",0,0,0,0,3638,3638
"02911",0,0,0,0,2426,2426
"02912",0,0,0,0,53,53
"02914",0,0,0,0,5915,5915
"02915",0,0,0,0,3538,3538
"02916",0,0,0,0,1212,1212
"02917",0,0,0,0,2065,2065
"02918",0,0,0,0,20,20
"02919",0,0,0,0,4743,4743
"02920",0,0,0,0,8239,8239
"02921",0,0,0,0,2560,2560
"02923",0,0,0,0,4,4
"02928",0,0,0,0,1,1
"02929",0,0,0,0,1,1
"02930",0,0,0,0,3,3
"02935",0,0,0,0,1,1
"02938",0,0,0,0,1,1
"02939",0,0,0,0,2,2
"02940",0,0,0,0,68,68
"02949",0,0,0,0,1,1
"02957",0,0,0,0,1,1
"02959",0,0,0,0,1,1
"02960",0,0,0,0,4,4
"02964",0,0,0,0,3,3
"02969",0,0,0,0,1,1
"02970",0,0,0,0,2,2
"02971",0,0,0,0,1,1
"02982",0,0,0,0,1,1
"02985",0,0,0,0,2,2
"02990",0,0,0,0,1,1
"03006",0,0,0,0,1,1
"03007",0,0,0,0,2,2
"03011",0,0,0,0,1,1
"03012",0,0,0,0,2,2
"03021",0,0,0,0,2,2
"03024",0,0,0,0,1,1
"03031",0,0,0,0,1407,1407
"03032",0,0,0,0,856,856
"03033",0,0,0,0,440,440
"03034",0,0,0,0,513,513
"03035",0,0,0,0,6,6
"03036",0,0,0,0,608,608
"03037",0,0,0,0,620,620
"03038",0,0,0,0,5036,5036
"03039",0,0,0,0,1,1
"03040",0,0,0,0,4,4
"03041",0,0,0,0,16,16
"03042",0,0,0,0,908,908
"03043",0,0,0,0,167,167
"03044",0,0,0,0,633,633
"03045",0,0,0,0,5698,5698
"03046",0,0,0,0,403,403
"03047",0,0,0,0,221,221
"03048",0,0,0,0,303,303
"03049",0,0,0,0,807,807
"03051",0,0,0,0,3077,3077
"03052",0,0,0,0,1163,1163
"03053",0,0,0,0,3746,3746
"03054",0,0,0,0,2986,2986
"03055",0,0,0,0,2677,2677
"03056",0,0,0,0,1,1
"03057",0,0,0,0,330,330
"03058",0,0,0,0,9,9
"03060",0,0,0,0,4369,4369
"03061",0,0,0,0,58,58
"03062",0,0,0,0,3186,3186
"03063",0,0,0,0,1698,1698
"03064",0,0,0,0,1474,1474
"03065",0,0,0,0,1,1
"03067",0,0,0,0,1,1
"03069",0,0,0,0,1,1
"03070",0,0,0,0,1183,1183
"03071",0,0,0,0,561,561
"03073",0,0,0,0,72,72
"03075",0,0,0,0,1,1
"03076",0,0,0,0,987,987
"03077",0,0,0,0,1439,1439
"03079",0,0,0,0,3363,3363
"03081",0,0,0,0,8,8
"03082",0,0,0,0,154,154
"03083",0,0,0,0,3,3
"03084",0,0,0,0,157,157
"03086",0,0,0,0,428,428
"03087",0,0,0,0,1944,1944
"03088",0,0,0,0,1,1
"03089",0,0,0,0,1,1
"03100",0,0,0,0,9,9
"03101",0,0,0,0,1067,1067
"03102",0,0,0,0,7284,7284
"03103",0,0,0,0,7566,7566
"03104",0,0,0,0,7879,7879
"03105",0,0,0,0,113,113
"03106",0,0,0,0,2206,2206
"03107",0,0,0,0,6,6
"03108",0,0,0,0,93,93
"03109",0,0,0,0,1965,1965
"03110",0,0,0,0,7257,7257
"03111",0,0,0,0,7,7
"03116",0,0,0,0,2,2
"03122",0,0,0,0,1,1
"03127",0,0,0,0,1,1
"03134",0,0,0,0,1,1
"03153",0,0,0,0,1,1
"03164",0,0,0,0,1,1
"03174",0,0,0,0,4,4
"03183",0,0,0,0,1,1
"03201",0,0,0,0,1,1
"03204",0,0,0,0,1,1
"03215",0,0,0,0,96,96
"03216",0,0,0,0,336,336
"03217",0,0,0,0,341,341
"03218",0,0,0,0,132,132
"03219",0,0,0,0,1,1
"03220",0,0,0,0,1211,1211
"03221",0,0,0,0,238,238
"03222",0,0,0,0,886,886
"03223",0,0,0,0,612,612
"03224",0,0,0,0,361,361
"03225",0,0,0,0,424,424
"03226",0,0,0,0,312,312
"03227",0,0,0,0,124,124
"03228",0,0,0,0,5,5
"03229",0,0,0,0,681,681
"03230",0,0,0,0,197,197
"03231",0,0,0,0,31,31
"03232",0,0,0,0,1,1
"03233",0,0,0,0,35,35
"03234",0,0,0,0,852,852
"03235",0,0,0,0,3236,3236
"03236",0,0,0,0,3,3
"03237",0,0,0,0,350,350
"03238",0,0,0,0,356,356
"03239",0,0,0,0,1,1
"03240",0,0,0,0,122,122
"03241",0,0,0,0,99,99
"03242",0,0,0,0,477,477
"03243",0,0,0,0,171,171
"03244",0,0,0,0,1066,1066
"03245",0,0,0,0,310,310
"03246",0,0,0,0,4434,4434
"03247",0,0,0,0,114,114
"03248",0,0,0,0,2,2
"03249",0,0,0,0,1246,1246
"03250",0,0,0,0,1,1
"03251",0,0,0,0,594,594
"03252",0,0,0,0,12,12
"03253",0,0,0,0,1349,1349
"03254",0,0,0,0,706,706
"03255",0,0,0,0,271,271
"03256",0,0,0,0,425,425
"03257",0,0,0,0,521,521
"03258",0,0,0,0,357,357
"03259",0,0,0,0,51,51
"03260",0,0,0,0,43,43
"03261",0,0,0,0,509,509
"03262",0,0,0,0,443,443
"03263",0,0,0,0,408,408
"03264",0,0,0,0,836,836
"03266",0,0,0,0,222,222
"03267",0,0,0,0,1,1
"03268",0,0,0,0,206,206
"03269",0,0,0,0,551,551
"03270",0,0,0,0,2,2
"03272",0,0,0,0,2,2
"03273",0,0,0,0,38,38
"03274",0,0,0,0,2,2
"03275",0,0,0,0,1700,1700
"03276",0,0,0,0,1861,1861
"03278",0,0,0,0,349,349
"03279",0,0,0,0,94,94
"03280",0,0,0,0,130,130
"03281",0,0,0,0,1719,1719
"03282",0,0,0,0,89,89
"03283",0,0,0,0,1,1
"03284",0,0,0,0,87,87
"03285",0,0,0,0,306,306
"03286",0,0,0,0,3,3
"03287",0,0,0,0,131,131
"03288",0,0,0,0,1,1
"03289",0,0,0,0,61,61
"03290",0,0,0,0,492,492
"03291",0,0,0,0,16,16
"03293",0,0,0,0,50,50
"03296",0,0,0,0,1,1
"03298",0,0,0,0,2,2
"03300",0,0,0,0,1,1
"03301",0,0,0,0,7259,7259
"03302",0,0,0,0,159,159
"03303",0,0,0,0,2990,2990
"03304",0,0,0,0,1162,1162
"03305",0,0,0,0,4,4
"03307",0,0,0,0,775,775
"03308",0,0,0,0,3,3
"03310",0,0,0,0,1,1
"03320",0,0,0,0,3,3
"03322",0,0,0,0,2,2
"03331",0,0,0,0,2,2
"03332",0,0,0,0,1,1
"03337",0,0,0,0,1,1
"03341",0,0,0,0,4,4
"03342",0,0,0,0,1,1
"03369",0,0,0,0,1,1
"03374",0,0,0,0,1,1
"03375",0,0,0,0,2,2
"03380",0,0,0,0,1,1
"03381",0,0,0,0,2,2
"03383",0,0,0,0,1,1
"03387",0,0,0,0,1,1
"03395",0,0,0,0,1,1
"03401",0,0,0,0,3,3
"03402",0,0,0,0,1,1
"03406",0,0,0,0,2,2
"03422",0,0,0,0,1,1
"03426",0,0,0,0,3,3
"03430",0,0,0,0,2,2
"03431",0,0,0,0,3977,3977
"03432",0,0,0,0,3,3
"03435",0,0,0,0,3,3
"03440",0,0,0,0,352,352
"03441",0,0,0,0,39,39
"03442",0,0,0,0,267,267
"03443",0,0,0,0,92,92
"03444",0,0,0,0,212,212
"03445",0,0,0,0,76,76
"03446",0,0,0,0,773,773
"03447",0,0,0,0,232,232
"03448",0,0,0,0,63,63
"03449",0,0,0,0,226,226
"03450",0,0,0,0,148,148
"03451",0,0,0,0,365,365
"03452",0,0,0,0,765,765
"03455",0,0,0,0,273,273
"03456",0,0,0,0,93,93
"03457",0,0,0,0,83,83
"03458",0,0,0,0,1470,1470
"03461",0,0,0,0,514,514
"03462",0,0,0,0,184,184
"03464",0,0,0,0,124,124
"03465",0,0,0,0,223,223
"03466",0,0,0,0,163,163
"03467",0,0,0,0,400,400
"03468",0,0,0,0,27,27
"03469",0,0,0,0,48,48
"03470",0,0,0,0,709,709
"03473",0,0,0,0,7,7
"03474",0,0,0,0,1,1
"03478",0,0,0,0,1,1
"03485",0,0,0,0,1,1
"03501",0,0,0,0,1,1
"03506",0,0,0,0,1,1
"03508",0,0,0,0,1,1
"03511",0,0,0,0,1,1
"03523",0,0,0,0,5,5
"03525",0,0,0,0,1,1
"03526",0,0,0,0,1,1
"03528",0,0,0,0,1,1
"03531",0,0,0,0,1,1
"03535",0,0,0,0,1,1
"03540",0,0,0,0,1,1
"03541",0,0,0,0,2,2
"03542",0,0,0,0,1,1
"03558",0,0,0,0,1,1
"03561",0,0,0,0,880,880
"03570",0,0,0,0,1577,1577
"03574",0,0,0,0,421,421
"03575",0,0,0,0,16,16
"03576",0,0,0,0,430,430
"03578",0,0,0,0,2,2
"03579",0,0,0,0,46,46
"03580",0,0,0,0,536,536
"03581",0,0,0,0,383,383
"03582",0,0,0,0,335,335
"03583",0,0,0,0,110,110
"03584",0,0,0,0,727,727
"03585",0,0,0,0,330,330
"03586",0,0,0,0,107,107
"03588",0,0,0,0,285,285
"03589",0,0,0,0,4,4
"03590",0,0,0,0,135,135
"03592",0,0,0,0,136,136
"03593",0,0,0,0,39,39
"03594",0,0,0,0,2,2
"03595",0,0,0,0,77,77
"03597",0,0,0,0,199,199
"03598",0,0,0,0,705,705
"03601",0,0,0,0,80,80
"03602",0,0,0,0,339,339
"03603",0,0,0,0,684,684
"03604",0,0,0,0,13,13
"03605",0,0,0,0,113,113
"03607",0,0,0,0,26,26
"03608",0,0,0,0,444,444
"03609",0,0,0,0,87,87
"03640",0,0,0,0,1,1
"03650",0,0,0,0,1,1
"03694",0,0,0,0,2,2
"03703",0,0,0,0,1,1
"03726",0,0,0,0,4,4
"03733",0,0,0,0,9,9
"03734",0,0,0,0,3,3
"03740",0,0,0,0,122,122
"03741",0,0,0,0,463,463
"03743",0,0,0,0,2821,2821
"03745",0,0,0,0,140,140
"03746",0,0,0,0,27,27
"03747",0,0,0,0,1,1
"03748",0,0,0,0,490,490
"03749",0,0,0,0,29,29
"03750",0,0,0,0,154,154
"03751",0,0,0,0,44,44
"03752",0,0,0,0,105,105
"03753",0,0,0,0,377,377
"03754",0,0,0,0,15,15
"03755",0,0,0,0,1052,1052
"03756",0,0,0,0,143,143
"03765",0,0,0,0,75,75
"03766",0,0,0,0,1559,1559
"03768",0,0,0,0,198,198
"03769",0,0,0,0,12,12
"03770",0,0,0,0,96,96
"03771",0,0,0,0,142,142
"03773",0,0,0,0,1128,1128
"03774",0,0,0,0,383,383
"03776",0,0,0,0,17,17
"03777",0,0,0,0,110,110
"03778",0,0,0,0,1,1
"03779",0,0,0,0,66,66
"03780",0,0,0,0,53,53
"03781",0,0,0,0,174,174
"03782",0,0,0,0,371,371
"03784",0,0,0,0,490,490
"03785",0,0,0,0,319,319
"03794",0,0,0,0,1,1
"03800",0,0,0,0,2,2
"03801",0,0,0,0,4954,4954
"03802",0,0,0,0,77,77
"03804",0,0,0,0,4,4
"03807",0,0,0,0,1,1
"03809",0,0,0,0,483,483
"03810",0,0,0,0,302,302
"03811",0,0,0,0,735,735
"03812",0,0,0,0,56,56
"03813",0,0,0,0,179,179
"03814",0,0,0,0,266,266
"03815",0,0,0,0,3,3
"03816",0,0,0,0,161,161
"03817",0,0,0,0,74,74
"03818",0,0,0,0,359,359
"03819",0,0,0,0,435,435
"03820",0,0,0,0,3863,3863
"03821",0,0,0,0,37,37
"03822",0,0,0,0,4,4
"03823",0,0,0,0,152,152
"03824",0,0,0,0,1037,1037
"03825",0,0,0,0,892,892
"03826",0,0,0,0,325,325
"03827",0,0,0,0,346,346
"03828",0,0,0,0,2,2
"03829",0,0,0,0,1,1
"03830",0,0,0,0,104,104
"03832",0,0,0,0,25,25
"03833",0,0,0,0,4102,4102
"03834",0,0,0,0,5,5
"03835",0,0,0,0,642,642
"03836",0,0,0,0,159,159
"03837",0,0,0,0,189,189
"03838",0,0,0,0,96,96
"03839",0,0,0,0,410,410
"03840",0,0,0,0,735,735
"03841",0,0,0,0,740,740
"03842",0,0,0,0,2228,2228
"03843",0,0,0,0,51,51
"03844",0,0,0,0,265,265
"03845",0,0,0,0,118,118
"03846",0,0,0,0,78,78
"03847",0,0,0,0,20,20
"03848",0,0,0,0,724,724
"03849",0,0,0,0,118,118
"03850",0,0,0,0,74,74
"03851",0,0,0,0,374,374
"03852",0,0,0,0,47,47
"03853",0,0,0,0,83,83
"03854",0,0,0,0,219,219
"03855",0,0,0,0,282,282
"03856",0,0,0,0,218,218
"03857",0,0,0,0,1088,1088
"03858",0,0,0,0,412,412
"03859",0,0,0,0,13,13
"03860",0,0,0,0,470,470
"03861",0,0,0,0,475,475
"03862",0,0,0,0,604,604
"03864",0,0,0,0,652,652
"03865",0,0,0,0,775,775
"03866",0,0,0,0,32,32
"03867",0,0,0,0,2795,2795
"03868",0,0,0,0,556,556
"03869",0,0,0,0,201,201
"03870",0,0,0,0,982,982
"03871",0,0,0,0,63,63
"03872",0,0,0,0,398,398
"03873",0,0,0,0,748,748
"03874",0,0,0,0,978,978
"03875",0,0,0,0,83,83
"03877",0,0,0,0,2,2
"03878",0,0,0,0,944,944
"03882",0,0,0,0,150,150
"03883",0,0,0,0,39,39
"03884",0,0,0,0,390,390
"03885",0,0,0,0,846,846
"03886",0,0,0,0,310,310
"03887",0,0,0,0,202,202
"03890",0,0,0,0,107,107
"03891",0,0,0,0,2,2
"03894",0,0,0,0,986,986
"03896",0,0,0,0,114,114
"03897",0,0,0,0,5,5
"03902",0,0,0,0,2,2
"03904",0,0,0,0,1,1
"03905",0,0,0,0,1,1
"03906",0,0,0,0,1,1
"03908",0,0,0,0,3,3
"03909",0,0,0,0,4,4
"03910",0,0,0,0,1,1
"03914",0,0,0,0,1,1
"03926",0,0,0,0,1,1
"03952",0,0,0,0,1,1
"03957",0,0,0,0,1,1
"04000",0,0,0,0,1,1
"04005",0,0,0,0,4,4
"04009",0,0,0,0,5,5
"04010",0,0,0,0,2,2
"04011",0,0,0,0,5,5
"04015",0,0,0,0,4,4
"04020",0,0,0,0,1,1
"04021",0,0,0,0,5,5
"04022",0,0,0,0,2,2
"04026",0,0,0,0,1,1
"04037",0,0,0,0,10,10
"04038",0,0,0,0,3,3
"04040",0,0,0,0,2,2
"04041",0,0,0,0,1,1
"04042",0,0,0,0,4,4
"04043",0,0,0,0,2,2
"04051",0,0,0,0,1,1
"04052",0,0,0,0,1,1
"04055",0,0,0,0,1,1
"04060",0,0,0,0,1,1
"04062",0,0,0,0,2,2
"04064",0,0,0,0,3,3
"04071",0,0,0,0,2,2
"04072",0,0,0,0,5,5
"04073",0,0,0,0,2,2
"04074",0,0,0,0,8,8
"04075",0,0,0,0,1,1
"04078",0,0,0,0,1,1
"04079",0,0,0,0,1,1
"04083",0,0,0,0,3,3
"04084",0,0,0,0,1,1
"04086",0,0,0,0,1,1
"04090",0,0,0,0,2,2
"04092",0,0,0,0,3,3
"04093",0,0,0,0,3,3
"04095",0,0,0,0,1,1
"04096",0,0,0,0,2,2
"04101",0,0,0,0,8,8
"04102",0,0,0,0,1,1
"04103",0,0,0,0,14,14
"04105",0,0,0,0,11,11
"04106",0,0,0,0,12,12
"04107",0,0,0,0,7,7
"04108",0,0,0,0,1,1
"04110",0,0,0,0,1,1
"04111",0,0,0,0,3,3
"04112",0,0,0,0,1,1
"04121",0,0,0,0,2,2
"04210",0,0,0,0,4,4
"04219",0,0,0,0,2,2
"04222",0,0,0,0,2,2
"04239",0,0,0,0,1,1
"04240",0,0,0,0,2,2
"04242",0,0,0,0,1,1
"04253",0,0,0,0,1,1
"04255",0,0,0,0,1,1
"04268",0,0,0,0,1,1
"04270",0,0,0,0,1,1
"04274",0,0,0,0,3,3
"04276",0,0,0,0,2,2
"04280",0,0,0,0,1,1
"04292",0,0,0,0,1,1
"04294",0,0,0,0,2,2
"04330",0,0,0,0,1,1
"04345",0,0,0,0,3,3
"04348",0,0,0,0,1,1
"04357",0,0,0,0,1,1
"04360",0,0,0,0,1,1
"04363",0,0,0,0,2,2
"04364",0,0,0,0,1,1
"04400",0,0,0,0,3,3
"04401",0,0,0,0,13,13
"04402",0,0,0,0,1,1
"04412",0,0,0,0,2,2
"04414",0,0,0,0,1,1
"04416",0,0,0,0,4,4
"04418",0,0,0,0,1,1
"04419",0,0,0,0,1,1
"04428",0,0,0,0,1,1
"04429",0,0,0,0,3,3
"04430",0,0,0,0,2,2
"04444",0,0,0,0,6,6
"04456",0,0,0,0,1,1
"04457",0,0,0,0,5,5
"04460",0,0,0,0,3,3
"04461",0,0,0,0,2,2
"04462",0,0,0,0,2,2
"04464",0,0,0,0,1,1
"04509",0,0,0,0,1,1
"04510",0,0,0,0,1,1
"04514",0,0,0,0,1,1
"04530",0,0,0,0,2,2
"04537",0,0,0,0,5,5
"04538",0,0,0,0,1,1
"04543",0,0,0,0,3,3
"04572",0,0,0,0,2,2
"04576",0,0,0,0,4,4
"04579",0,0,0,0,3,3
"04581",0,0,0,0,1,1
"04605",0,0,0,0,3,3
"04606",0,0,0,0,2,2
"04607",0,0,0,0,3,3
"04609",0,0,0,0,3,3
"04621",0,0,0,0,1,1
"04622",0,0,0,0,1,1
"04626",0,0,0,0,1,1
"04634",0,0,0,0,1,1
"04645",0,0,0,0,2,2
"04646",0,0,0,0,2,2
"04649",0,0,0,0,1,1
"04654",0,0,0,0,1,1
"04657",0,0,0,0,1,1
"04660",0,0,0,0,1,1
"04662",0,0,0,0,1,1
"04664",0,0,0,0,2,2
"04675",0,0,0,0,2,2
"04679",0,0,0,0,3,3
"04707",0,0,0,0,1,1
"04730",0,0,0,0,1,1
"04733",0,0,0,0,1,1
"04735",0,0,0,0,1,1
"04736",0,0,0,0,5,5
"04742",0,0,0,0,1,1
"04765",0,0,0,0,1,1
"04769",0,0,0,0,1,1
"04773",0,0,0,0,1,1
"04779",0,0,0,0,1,1
"04785",0,0,0,0,1,1
"04801",0,0,0,0,1,1
"04810",0,0,0,0,1,1
"04841",0,0,0,0,8,8
"04843",0,0,0,0,2,2
"04849",0,0,0,0,1,1
"04856",0,0,0,0,4,4
"04861",0,0,0,0,1,1
"04863",0,0,0,0,1,1
"04864",0,0,0,0,1,1
"04901",0,0,0,0,4,4
"04915",0,0,0,0,7,7
"04917",0,0,0,0,4,4
"04924",0,0,0,0,1,1
"04926",0,0,0,0,1,1
"04928",0,0,0,0,2,2
"04935",0,0,0,0,2,2
"04941",0,0,0,0,1,1
"04947",0,0,0,0,1,1
"04950",0,0,0,0,1,1
"04951",0,0,0,0,1,1
"04952",0,0,0,0,1,1
"04957",0,0,0,0,3,3
"04958",0,0,0,0,1,1
"04961",0,0,0,0,1,1
"04963",0,0,0,0,1,1
"04967",0,0,0,0,2,2
"04971",0,0,0,0,1,1
"04973",0,0,0,0,1,1
"04976",0,0,0,0,7,7
"04981",0,0,0,0,1,1
"04984",0,0,0,0,1,1
"05001",0,0,0,0,728,728
"05002",0,0,0,0,3,3
"05003",0,0,0,0,3,3
"05005",0,0,0,0,1,1
"05017",0,0,0,0,1,1
"05021",0,0,0,0,3,3
"05030",0,0,0,0,56,56
"05031",0,0,0,0,41,41
"05032",0,0,0,0,152,152
"05033",0,0,0,0,267,267
"05034",0,0,0,0,37,37
"05035",0,0,0,0,62,62
"05036",0,0,0,0,47,47
"05037",0,0,0,0,94,94
"05038",0,0,0,0,86,86
"05039",0,0,0,0,40,40
"05040",0,0,0,0,41,41
"05041",0,0,0,0,16,16
"05042",0,0,0,0,35,35
"05043",0,0,0,0,74,74
"05045",0,0,0,0,134,134
"05046",0,0,0,0,89,89
"05047",0,0,0,0,67,67
"05048",0,0,0,0,268,268
"05049",0,0,0,0,16,16
"05050",0,0,0,0,19,19
"05051",0,0,0,0,90,90
"05052",0,0,0,0,37,37
"05053",0,0,0,0,33,33
"05054",0,0,0,0,9,9
"05055",0,0,0,0,419,419
"05056",0,0,0,0,50,50
"05058",0,0,0,0,34,34
"05059",0,0,0,0,269,269
"05060",0,0,0,0,267,267
"05061",0,0,0,0,62,62
"05062",0,0,0,0,55,55
"05063",0,0,0,0,1,1
"05065",0,0,0,0,108,108
"05067",0,0,0,0,27,27
"05068",0,0,0,0,203,203
"05069",0,0,0,0,69,69
"05070",0,0,0,0,65,65
"05071",0,0,0,0,25,25
"05072",0,0,0,0,33,33
"05073",0,0,0,0,21,21
"05074",0,0,0,0,21,21
"05075",0,0,0,0,129,129
"05076",0,0,0,0,25,25
"05077",0,0,0,0,66,66
"05079",0,0,0,0,47,47
"05081",0,0,0,0,60,60
"05083",0,0,0,0,17,17
"05084",0,0,0,0,16,16
"05085",0,0,0,0,12,12
"05086",0,0,0,0,48,48
"05088",0,0,0,0,124,124
"05089",0,0,0,0,374,374
"05091",0,0,0,0,358,358
"05100",0,0,0,0,3,3
"05101",0,0,0,0,347,347
"05120",0,0,0,0,3,3
"05124",0,0,0,0,1,1
"05141",0,0,0,0,3,3
"05142",0,0,0,0,61,61
"05143",0,0,0,0,395,395
"05146",0,0,0,0,41,41
"05148",0,0,0,0,93,93
"05149",0,0,0,0,270,270
"05150",0,0,0,0,76,76
"05151",0,0,0,0,83,83
"05152",0,0,0,0,35,35
"05153",0,0,0,0,75,75
"05154",0,0,0,0,72,72
"05155",0,0,0,0,48,48
"05156",0,0,0,0,941,941
"05158",0,0,0,0,62,62
"05159",0,0,0,0,18,18
"05161",0,0,0,0,79,79
"05164",0,0,0,0,1,1
"05201",0,0,0,0,1182,1182
"05204",0,0,0,0,2,2
"05221",0,0,0,0,2,2
"05225",0,0,0,0,1,1
"05250",0,0,0,0,180,180
"05251",0,0,0,0,126,126
"05252",0,0,0,0,13,13
"05253",0,0,0,0,29,29
"05254",0,0,0,0,67,67
"05255",0,0,0,0,263,263
"05257",0,0,0,0,223,223
"05260",0,0,0,0,18,18
"05261",0,0,0,0,145,145
"05262",0,0,0,0,168,168
"05277",0,0,0,0,2,2
"05284",0,0,0,0,1,1
"05301",0,0,0,0,1854,1854
"05302",0,0,0,0,67,67
"05303",0,0,0,0,39,39
"05304",0,0,0,0,12,12
"05319",0,0,0,0,1,1
"05340",0,0,0,0,69,69
"05341",0,0,0,0,34,34
"05342",0,0,0,0,43,43
"05343",0,0,0,0,57,57
"05344",0,0,0,0,55,55
"05345",0,0,0,0,125,125
"05346",0,0,0,0,437,437
"05348",0,0,0,0,4,4
"05350",0,0,0,0,40,40
"05351",0,0,0,0,33,33
"05352",0,0,0,0,53,53
"05353",0,0,0,0,88,88
"05354",0,0,0,0,176,176
"05355",0,0,0,0,30,30
"05356",0,0,0,0,104,104
"05357",0,0,0,0,5,5
"05358",0,0,0,0,26,26
"05359",0,0,0,0,28,28
"05360",0,0,0,0,39,39
"05361",0,0,0,0,36,36
"05362",0,0,0,0,28,28
"05363",0,0,0,0,165,165
"05364",0,0,0,0,1,1
"05371",0,0,0,0,1,1
"05372",0,0,0,0,1,1
"05376",0,0,0,0,1,1
"05401",0,0,0,0,5056,5056
"05402",0,0,0,0,80,80
"05403",0,0,0,0,2307,2307
"05404",0,0,0,0,1975,1975
"05405",0,0,0,0,104,104
"05406",0,0,0,0,42,42
"05407",0,0,0,0,26,26
"05408",0,0,0,0,1819,1819
"05409",0,0,0,0,2,2
"05413",0,0,0,0,4,4
"05425",0,0,0,0,1,1
"05434",0,0,0,0,1,1
"05435",0,0,0,0,1,1
"05436",0,0,0,0,1,1
"05439",0,0,0,0,9,9
"05440",0,0,0,0,192,192
"05441",0,0,0,0,54,54
"05442",0,0,0,0,23,23
"05443",0,0,0,0,498,498
"05444",0,0,0,0,168,168
"05445",0,0,0,0,483,483
"05446",0,0,0,0,1808,1808
"05447",0,0,0,0,14,14
"05448",0,0,0,0,103,103
"05449",0,0,0,0,1,1
"05450",0,0,0,0,454,454
"05451",0,0,0,0,32,32
"05452",0,0,0,0,2148,2148
"05453",0,0,0,0,30,30
"05454",0,0,0,0,415,415
"05455",0,0,0,0,107,107
"05456",0,0,0,0,101,101
"05457",0,0,0,0,127,127
"05458",0,0,0,0,194,194
"05459",0,0,0,0,162,162
"05460",0,0,0,0,6,6
"05461",0,0,0,0,428,428
"05462",0,0,0,0,162,162
"05463",0,0,0,0,63,63
"05464",0,0,0,0,228,228
"05465",0,0,0,0,522,522
"05466",0,0,0,0,9,9
"05468",0,0,0,0,1190,1190
"05469",0,0,0,0,14,14
"05470",0,0,0,0,16,16
"05471",0,0,0,0,51,51
"05472",0,0,0,0,125,125
"05473",0,0,0,0,153,153
"05474",0,0,0,0,100,100
"05475",0,0,0,0,2,2
"05476",0,0,0,0,196,196
"05477",0,0,0,0,421,421
"05478",0,0,0,0,2012,2012
"05479",0,0,0,0,4,4
"05480",0,0,0,0,2,2
"05481",0,0,0,0,53,53
"05482",0,0,0,0,925,925
"05483",0,0,0,0,101,101
"05485",0,0,0,0,9,9
"05486",0,0,0,0,206,206
"05487",0,0,0,0,101,101
"05488",0,0,0,0,950,950
"05489",0,0,0,0,242,242
"05490",0,0,0,0,34,34
"05491",0,0,0,0,477,477
"05492",0,0,0,0,44,44
"05493",0,0,0,0,1,1
"05494",0,0,0,0,173,173
"05495",0,0,0,0,1079,1079
"05501",0,0,0,0,1,1
"05527",0,0,0,0,1,1
"05541",0,0,0,0,1,1
"05545",0,0,0,0,1,1
"05546",0,0,0,0,1,1
"05561",0,0,0,0,1,1
"05587",0,0,0,0,1,1
"05601",0,0,0,0,36,36
"05602",0,0,0,0,974,974
"05608",0,0,0,0,2,2
"05612",0,0,0,0,1,1
"05615",0,0,0,0,1,1
"05636",0,0,0,0,2,2
"05640",0,0,0,0,13,13
"05641",0,0,0,0,1133,1133
"05646",0,0,0,0,2,2
"05647",0,0,0,0,92,92
"05648",0,0,0,0,26,26
"05649",0,0,0,0,43,43
"05650",0,0,0,0,72,72
"05651",0,0,0,0,89,89
"05652",0,0,0,0,41,41
"05653",0,0,0,0,15,15
"05654",0,0,0,0,72,72
"05655",0,0,0,0,234,234
"05656",0,0,0,0,193,193
"05657",0,0,0,0,22,22
"05658",0,0,0,0,99,99
"05660",0,0,0,0,164,164
"05661",0,0,0,0,521,521
"05662",0,0,0,0,5,5
"05663",0,0,0,0,256,256
"05664",0,0,0,0,18,18
"05665",0,0,0,0,15,15
"05666",0,0,0,0,4,4
"05667",0,0,0,0,175,175
"05669",0,0,0,0,29,29
"05670",0,0,0,0,21,21
