"anly_mapped_zipcode","accession_to_result","accession_to_result","accession_to_result","accession_to_result","accession_to_result_than_1","accession_to_result_than_1"
"58705",1,1,1,1,3,3
"58707",2,2,2,2,0,2
"58708",0.5,0,0,1,4,4
"58710",1.1764705882352942,1,1,1,13,17
"58711",0.5,0,0,1,2,2
"58713",1,1,1,1,1,1
"58716",1,1,1,1,3,3
"58718",0.6571428571428571,1,0,1,34,35
"58720",1,1,1,1,1,1
"58721",1.0625,1,1,1,44,48
"58722",0.967741935483871,1,1,1,26,31
"58723",1.3333333333333333,1,1,1,7,9
"58725",1,1,1,1,4,4
"58727",0.6666666666666666,1,0,1,9,9
"58730",1.288888888888889,1,1,2,60,90
"58731",1,1,1,1,7,8
"58733",0.8,1,1,1,5,5
"58734",1.4,1,1,1,4,5
"58735",0.75,1,0,1,4,4
"58736",1.1764705882352942,1,1,1,13,17
"58737",1.125,1,1,1,7,8
"58740",0.8787878787878788,1,0,1,29,33
"58741",1.45,1,1,2,11,20
"58744",0.5,0,0,1,4,4
"58746",0.9333333333333333,1,1,1,26,30
"58748",0.3333333333333333,0,0,1,3,3
"58750",1.3333333333333333,1,1,2,4,6
"58752",0.6666666666666666,1,0,1,9,9
"58755",1,1,1,1,3,3
"58756",0.5,0,0,1,6,6
"58757",1.1363636363636365,1,0,2,15,22
"58758",1.1111111111111112,1,1,1,7,9
"58759",1,1,0,2,9,14
"58760",1.2857142857142858,1,1,2,5,7
"58761",1.2435897435897436,1,1,2,57,78
"58762",1,1,1,1,3,3
"58763",0.8103448275862069,1,0,1,110,116
"58765",1,1,0,2,6,9
"58768",1.2,1,1,1,4,5
"58769",0.5,0,0,1,16,16
"58770",0.6296296296296297,1,0,1,49,54
"58771",0.7692307692307693,1,0,1,22,26
"58772",0.8571428571428571,1,1,1,7,7
"58773",0.8333333333333334,1,1,1,30,30
"58775",0.4,0,0,1,5,5
"58776",0.8421052631578947,1,1,1,19,19
"58778",1.25,1,1,1,3,4
"58779",0.4,0,0,0,4,5
"58781",1.0769230769230769,1,1,1,12,13
"58782",1.1,1,1,1,8,10
"58783",1.3333333333333333,1,1,2,2,3
"58784",0.7753846153846153,1,1,1,323,325
"58785",1.0833333333333333,1,1,1,30,36
"58786",1,1,1,1,1,1
"58787",1,1,1,1,3,3
"58788",1.0952380952380953,1,1,2,28,42
"58789",0.8181818181818182,1,0,1,10,11
"58790",0.9076923076923077,1,1,1,62,65
"58791",1,1,1,1,1,1
"58792",1.25,1,0,1,3,4
"58793",1.375,1,1,2,5,8
"58794",1,1,1,1,1,1
"58795",0.5,0,0,1,4,4
"58801",0.9603580562659847,1,1,1,711,782
"58802",0.6153846153846154,1,0,1,13,13
"58803",0.6666666666666666,1,0,1,9,9
"58806",0,0,0,0,1,1
"58812",0,0,0,0,1,1
"58824",1,1,1,1,1,1
"58830",0,0,0,0,1,1
"58831",0.8235294117647058,1,1,1,16,17
"58833",1,1,1,1,1,1
"58835",0.7142857142857143,1,0,1,7,7
"58838",1.3333333333333333,1,1,2,2,3
"58842",7,7,7,7,0,1
"58843",0.75,1,0,1,16,16
"58844",1.8571428571428572,2,2,2,1,7
"58845",1.5,1,1,2,1,2
"58847",1,1,1,1,2,2
"58849",0.9375,1,0,1,12,16
"58852",0.7387387387387387,1,0,1,110,111
"58853",0.75,1,0,1,7,8
"58854",0.8146551724137931,1,1,1,222,232
"58856",1,1,1,1,1,1
"58858",1,1,1,1,1,1
"58891",1,1,1,1,1,1
"58950",9,9,9,9,0,1
"58963",1,1,1,1,1,1
"58972",1,1,1,1,1,1
"59003",0,0,0,0,1,1
"59008",0,0,0,0,1,1
"59015",0,0,0,0,2,2
"59016",1,1,1,1,1,1
"59019",0.5,0,0,1,6,6
"59030",1,1,1,1,2,2
"59034",0.6666666666666666,1,0,1,6,6
"59041",0,0,0,0,1,1
"59043",0.5,0,0,1,6,6
"59044",0.6,1,0,1,5,5
"59047",1,0,0,3,5,7
"59063",1,1,1,1,1,1
"59067",0.5,0,0,1,2,2
"59068",1,1,1,1,1,1
"59072",0.3333333333333333,0,0,1,6,6
"59078",0.6666666666666666,1,0,1,3,3
"59079",0.75,1,0,1,4,4
"59082",3,3,3,3,0,1
"59086",1.25,0,0,0,3,4
"59095",1,0,0,2,1,2
"59101",0.14285714285714285,0,0,0,14,14
"59102",0.5294117647058824,1,0,1,17,17
"59103",1,1,1,1,1,1
"59104",0,0,0,0,2,2
"59105",0.625,0,0,1,30,32
"59106",1.3333333333333333,0,0,1,10,12
"59131",1,1,1,1,1,1
"59201",0.6666666666666666,1,0,1,8,9
"59210",1,1,1,1,1,1
"59212",0.6666666666666666,1,0,1,3,3
"59215",1,0,0,2,1,2
"59218",0,0,0,0,1,1
"59221",0,0,0,0,1,1
"59223",0,0,0,0,3,3
"59226",0,0,0,0,1,1
"59227",1,1,1,1,1,1
"59231",1,1,1,1,1,1
"59235",0,0,0,0,1,1
"59254",0.5,0,0,1,2,2
"59255",0.3333333333333333,0,0,0,5,6
"59263",1,1,1,1,2,2
"59270",1,1,1,1,5,6
"59301",0.14285714285714285,0,0,0,7,7
"59311",0,0,0,0,1,1
"59313",1,1,1,1,1,1
"59315",0,0,0,0,2,2
"59317",0,0,0,0,2,2
"59327",0.16666666666666666,0,0,0,6,6
"59330",0.6666666666666666,0,0,1,5,6
"59341",1,1,1,1,1,1
"59353",0.9090909090909091,1,1,1,11,11
"59377",1,1,1,1,1,1
"59401",1.6666666666666667,1,1,2,3,6
"59404",1,1,0,1,6,8
"59405",0,0,0,0,3,3
"59406",1,1,1,1,1,1
"59414",2,2,2,2,0,1
"59422",2,2,2,2,0,1
"59424",1,1,1,1,1,1
"59425",0,0,0,0,1,1
"59457",1.25,1,0,2,2,4
"59501",0.3333333333333333,0,0,1,3,3
"59503",0,0,0,0,2,2
"59504",0.6666666666666666,1,0,1,3,3
"59523",0.5,0,0,1,2,2
"59538",0,0,0,0,1,1
"59554",2,2,2,2,0,1
"59575",2,2,2,2,0,1
"59593",2,2,2,2,0,1
"59601",0.7272727272727273,0,0,1,10,11
"59602",2,1,0,2,2,4
"59634",1,1,1,1,1,1
"59635",0.25,0,0,0,4,4
"59644",1,1,1,1,1,1
"59678",2,2,2,2,0,1
"59701",1.25,1,0,1,7,8
"59703",1,1,1,1,1,1
"59711",0,0,0,0,1,1
"59714",0.8,0,0,1,9,10
"59715",0,0,0,0,3,3
"59716",1.1428571428571428,2,0,2,3,7
"59718",0.3333333333333333,0,0,1,27,27
"59721",1,1,1,1,1,1
"59723",1,1,1,1,1,1
"59725",0,0,0,0,3,3
"59741",0.3333333333333333,0,0,1,3,3
"59752",0.5,0,0,1,2,2
"59754",0.3333333333333333,0,0,1,3,3
"59758",1,1,1,1,1,1
"59762",0.5,0,0,1,2,2
"59771",0,0,0,0,3,3
"59774",6,6,6,6,0,1
"59801",0.375,0,0,0,7,8
"59802",0.9285714285714286,1,1,1,12,14
"59803",0.46153846153846156,0,0,1,13,13
"59804",0.7142857142857143,1,0,1,6,7
"59806",0,0,0,0,1,1
"59807",10,10,10,10,0,1
"59808",1,1,1,1,11,12
"59825",0.5,0,0,1,4,4
"59828",3.5,0,0,7,1,2
"59829",0.3333333333333333,0,0,1,3,3
"59840",0.6666666666666666,0,0,0,5,6
"59845",0,0,0,0,1,1
"59847",0.3333333333333333,0,0,1,3,3
"59859",0.3333333333333333,0,0,1,3,3
"59860",0.6,1,0,1,10,10
"59864",1,1,1,1,3,3
"59868",1,1,1,1,1,1
"59870",0.3333333333333333,0,0,1,3,3
"59901",0.55,0,0,0,19,20
"59904",1.4,1,0,2,3,5
"59906",0,0,0,0,2,2
"59911",0,0,0,0,5,5
"59937",0.4,0,0,0,4,5
"59952",2,2,2,2,0,1
"59956",2,2,2,2,0,1
"59999",1,1,1,1,1,1
"60000",1.4705882352941178,1,0,2,12,17
"60001",0.3333333333333333,0,0,0,16,18
"60002",0.5222146274777854,0,0,1,2482,2926
"60003",1,0,0,2,5,8
"60004",0.6246753246753247,0,0,1,8030,9240
"60005",0.5806031273268801,0,0,1,4813,5372
"60006",0.8367346938775511,0,0,1,41,49
"60007",0.5472326258843113,0,0,1,4107,4806
"60008",0.707419275326596,0,0,1,3189,4057
"60009",1.1025641025641026,0,0,2,22,39
"60010",0.41771959202313896,0,0,1,5971,6569
"60011",0.2777777777777778,0,0,0,33,36
"60012",0.43669105233539673,0,0,1,1625,1777
"60013",0.5210814290312198,0,0,1,2785,3107
"60014",0.582864038616251,0,0,1,6409,7458
"60015",0.4328533646782251,0,0,1,5976,6806
"60016",0.4136409908381405,0,0,0,10503,11788
"60017",1.0476190476190477,1,0,2,28,42
"60018",0.7917406749555951,0,0,1,5425,6756
"60019",0.5833333333333334,0,0,1,19,24
"60020",0.4902411021814007,0,0,1,1504,1742
"60021",0.45,0,0,1,602,660
"60022",0.2173314993122421,0,0,0,2104,2181
"60023",0.9523809523809523,1,0,2,15,21
"60024",1.625,2,0,3,3,8
"60025",0.3021223470661673,0,0,0,9110,9612
"60026",0.8372445117335352,1,0,2,3831,5284
"60027",1.3333333333333333,1,1,2,2,3
"60028",1.3333333333333333,1,0,2,4,6
"60029",0.3941176470588235,0,0,0,159,170
"60030",0.5677352637021716,0,0,1,5621,6769
"60031",0.7169392523364486,0,0,1,6624,8560
"60032",0.6666666666666666,0,0,2,6,9
"60033",0.8394826930391784,0,0,1,2239,2629
"60034",0.909375,0,0,1,265,320
"60035",0.6916712030484485,0,0,1,7369,9185
"60036",1.4444444444444444,2,0,2,3,9
"60037",1.12,1,1,2,17,25
"60038",1.0714285714285714,1,1,1,11,14
"60039",0.3541666666666667,0,0,1,46,48
"60040",0.9090909090909091,1,0,2,1148,1705
"60041",0.5333333333333333,0,0,1,1241,1455
"60042",0.5829471733086191,0,0,1,922,1079
"60043",0.3092621664050236,0,0,0,606,637
"60044",0.49250457038391227,0,0,1,2366,2735
"60045",0.514206031026669,0,0,1,4839,5737
"60046",0.5430157261794635,0,0,1,4559,5405
"60047",0.8115734098517455,0,0,1,6412,8364
"60048",0.5172872340425532,0,0,1,4504,5264
"60049",1.8,2,1,3,4,10
"60050",0.6183727909303101,0,0,1,5145,5998
"60051",0.47467672413793105,0,0,1,3298,3712
"60052",0.9285714285714286,0,0,1,11,14
"60053",0.3881199538638985,0,0,0,4607,5202
"60054",0.875,0,0,1,6,8
"60055",0.3,0,0,0,9,10
"60056",0.3104268220187849,0,0,0,7860,8411
"60057",0.75,0,0,1,6,8
"60058",0.9375,1,0,2,10,16
"60059",4.333333333333333,2,0,2,6,15
"60060",0.5817715841742752,0,0,1,5147,6243
"60061",0.5417523652817771,0,0,1,4176,4862
"60062",0.7043640686024792,0,0,1,9351,11778
"60063",1.75,1,1,2,11,16
"60064",0.7924242424242425,1,0,1,2976,3960
"60065",0.7878787878787878,0,0,2,23,33
"60066",2,2,2,2,0,2
"60067",0.7129084092126406,0,0,1,6028,7468
"60068",0.46089082020640953,0,0,1,6368,7364
"60069",1.2916213275299238,1,0,2,2123,3676
"60070",0.5078658355595133,0,0,1,2951,3369
"60071",0.51171875,0,0,1,464,512
"60072",0.6527777777777778,0,0,1,121,144
"60073",0.8026547257316488,0,0,2,9301,12506
"60074",0.5384763001343312,0,0,1,4462,5211
"60075",1.1590909090909092,1,0,1,33,44
"60076",0.3561337414645632,0,0,0,7585,8494
"60077",0.5595942519019442,0,0,1,5797,7098
"60078",0.3076923076923077,0,0,0,23,26
"60079",0.6333333333333333,0,0,1,72,90
"60080",1,0,0,2,4,6
"60081",0.45733222866611434,0,0,1,1072,1207
"60082",0.6153846153846154,0,0,1,11,13
"60083",0.7903795233892321,0,0,2,1647,2266
"60084",0.6923387096774194,0,0,1,1985,2480
"60085",1.0400434433583605,1,0,2,13896,21177
"60086",1.7,2,1,2,6,20
"60087",1.0611097225693578,1,0,2,5087,8002
"60088",1.691116544417278,1,1,2,635,1227
"60089",0.5748477552754567,0,0,1,6016,7061
"60090",0.4525969756738987,0,0,1,6716,7605
"60091",0.19584055459272098,0,0,0,6104,6347
"60092",0.6666666666666666,1,0,1,3,3
"60093",0.22895071831242045,0,0,0,5270,5499
"60094",1.5,1,1,2,4,8
"60095",2.0625,1,0,2,10,16
"60096",0.8049010367577757,1,0,2,788,1061
"60097",0.576302729528536,0,0,1,1422,1612
"60098",0.8206427330631152,0,0,1,5539,6908
"60099",1.0421963045472415,1,0,2,4940,7631
"60100",1.4444444444444444,1,1,2,5,9
"60101",0.4611147116007777,0,0,0,5511,6172
"60102",0.5619759800589168,0,0,1,3895,4413
"60103",0.7389460932768019,0,0,1,5296,6604
"60104",0.5260971176317839,0,0,1,3276,3851
"60105",1.1111111111111112,0,0,1,15,18
"60106",0.9485612928655893,0,0,2,3627,5074
"60107",0.7082645867706615,0,0,1,5453,6667
"60108",0.6815117104329311,0,0,1,4835,5636
"60109",0.5306122448979592,0,0,1,40,49
"60110",0.8847179487179487,0,0,1,3790,4875
"60111",0.5777777777777777,0,0,0,40,45
"60112",0.5506666666666666,0,0,1,688,750
"60113",0.734375,1,0,1,52,64
"60114",0.8571428571428571,1,0,2,5,7
"60115",0.4382209689823122,0,0,1,7366,7802
"60116",0.7272727272727273,1,0,1,9,11
"60117",2.3,2,1,3,4,10
"60118",0.6288812222769837,0,0,1,1705,2029
"60119",0.5521628498727735,0,0,1,1436,1572
"60120",0.9228007181328546,0,0,1,6896,8912
"60121",0.6732673267326733,0,0,2,75,101
"60122",1.3333333333333333,2,0,2,1,3
"60123",0.9095663543255611,1,0,1,7124,9178
"60124",0.5872534142640364,0,0,1,2892,3295
"60125",2.6875,0,0,4,10,16
"60126",0.5822495183044316,0,0,1,6914,8304
"60127",1,1,1,1,4,4
"60128",0.25,0,0,0,8,8
"60129",1.1282051282051282,1,0,1,31,39
"60130",1.0260885885885886,1,0,2,3716,5328
"60131",0.28924833491912466,0,0,0,2911,3153
"60132",0.9354838709677419,1,0,1,24,31
"60133",0.7296290992410139,0,0,1,5834,6983
"60134",0.4838026677958924,0,0,1,4394,4723
"60135",0.4976258309591643,0,0,1,970,1053
"60136",0.7148475909537857,0,0,1,839,1017
"60137",0.6140776699029126,0,0,1,5095,5768
"60138",0.8409090909090909,0,0,1,36,44
"60139",0.6023738872403561,0,0,1,4956,5729
"60140",0.6240325865580448,0,0,1,2121,2455
"60141",0.41743725231175693,0,0,1,673,757
"60142",0.5289017341040463,0,0,1,3880,4498
"60143",0.8860520094562647,0,0,2,1574,2115
"60144",0.47058823529411764,0,0,1,30,34
"60145",0.6630824372759857,0,0,1,246,279
"60146",0.6234939759036144,0,0,1,294,332
"60147",0.875,0,0,1,22,24
"60148",0.6262805109396737,0,0,1,6830,7907
"60149",1.5,1,1,3,4,6
"60150",0.4980544747081712,0,0,1,234,257
"60151",0.4622467771639042,0,0,1,506,543
"60152",0.6433394720687539,0,0,1,1402,1629
"60153",0.470285446888161,0,0,0,3762,4274
"60154",0.40327772900204856,0,0,0,3081,3417
"60155",0.536144578313253,0,0,1,1155,1328
"60156",0.5712728263832106,0,0,1,3158,3669
"60157",0.4550408719346049,0,0,1,331,367
"60158",1.75,1,1,1,3,4
"60159",0.8666666666666667,0,0,2,11,15
"60160",0.4474485910129474,0,0,1,4673,5252
"60161",0.7714285714285715,0,0,2,26,35
"60162",0.7231612608497031,0,0,1,1701,2189
"60163",0.40066964285714285,0,0,0,794,896
"60164",0.36926215572934373,0,0,0,5451,5882
"60165",0.35362997658079626,0,0,0,784,854
"60166",0.6,1,0,1,5,5
"60167",1.6,1,1,2,3,5
"60168",0.7142857142857143,0,0,1,22,28
"60169",0.5040121448709608,0,0,1,4108,4611
"60170",1.4,0,0,3,10,15
"60171",0.2642369020501139,0,0,0,1635,1756
"60172",0.7291945410757292,0,0,1,3046,3737
"60173",0.4441860465116279,0,0,1,1142,1290
"60174",0.6925326909841707,0,0,1,4875,5812
"60175",0.5281727224855187,0,0,1,3433,3798
"60176",0.33643699565487273,0,0,0,1462,1611
"60177",0.8304326205867727,0,0,1,3066,4022
"60178",0.4719956498096792,0,0,1,3469,3678
"60179",1,0,0,1,8,9
"60180",0.3770491803278688,0,0,1,174,183
"60181",0.466436327739388,0,0,1,3572,4052
"60182",1,1,1,1,1,1
"60183",0.6363636363636364,0,0,1,19,22
"60184",0.6735751295336787,0,0,1,338,386
"60185",0.7722524643224952,0,0,1,5692,6797
"60186",0.8181818181818182,1,0,1,19,22
"60187",0.635815991237678,0,0,1,4650,5478
"60188",0.6443736730360934,0,0,1,6551,7536
"60189",0.5975765306122449,0,0,1,4165,4704
"60190",0.6781750924784217,0,0,1,2069,2433
"60191",0.435969868173258,0,0,0,1937,2124
"60192",0.4321824907521578,0,0,1,1451,1622
"60193",0.6884495997386048,0,0,1,5091,6121
"60194",0.5966616841056303,0,0,1,3363,4014
"60195",0.42398286937901497,0,0,0,419,467
"60196",1.1818181818181819,1,1,2,16,22
"60197",1,0,0,2,2,4
"60199",0,0,0,0,3,3
"60200",0.5,0,0,1,4,4
"60201",0.3238514173998045,0,0,0,9459,10230
"60202",0.32156351791530946,0,0,0,6981,7675
"60203",0.23711340206185566,0,0,0,1091,1164
"60204",0.3372093023255814,0,0,0,80,86
"60205",0.5714285714285714,1,0,1,7,7
"60206",1.5294117647058822,1,1,3,9,17
"60207",3,3,3,3,0,1
"60208",0.6271186440677966,1,0,1,59,59
"60209",1,1,1,1,3,3
"60211",1,1,1,1,3,3
"60212",2,2,2,2,0,1
"60214",5,0,0,15,2,3
"60216",3,3,3,3,0,2
"60223",0,0,0,0,2,2
"60225",0,0,0,0,1,1
"60240",0.4,0,0,1,5,5
"60243",0,0,0,0,2,2
"60248",0,0,0,0,2,2
"60253",0,0,0,0,2,2
"60256",0,0,0,0,1,1
"60258",0,0,0,0,5,5
"60259",3,3,3,3,0,1
"60260",0,0,0,0,6,6
"60262",2.111111111111111,2,2,2,1,9
"60270",1,1,1,1,2,2
"60274",1,1,1,1,2,2
"60284",1,1,1,1,2,2
"60286",0,0,0,0,2,2
"60288",0,0,0,0,1,1
"60290",3,3,3,3,0,1
"60300",2.5,0,0,5,1,2
"60301",0.5557404326123128,0,0,1,539,601
"60302",0.4557989888156887,0,0,1,5830,6527
"60303",0.7735849056603774,0,0,0,48,53
"60304",0.44239785666443404,0,0,0,2718,2986
"60305",0.2657520325203252,0,0,0,1857,1968
"60306",4.285714285714286,3,0,8,2,7
"60308",3,3,3,3,0,1
"60310",1,1,1,1,3,3
"60314",1,1,1,1,2,2
"60321",0.5,0,0,1,4,4
"60325",2,1,1,3,2,4
"60326",0,0,0,0,2,2
"60327",4,4,4,4,0,1
"60334",0.5,0,0,1,4,4
"60338",0,0,0,0,2,2
"60340",0,0,0,0,2,2
"60342",8,8,8,8,0,1
"60343",0,0,0,0,3,3
"60346",0,0,0,0,14,14
"60348",0,0,0,0,2,2
"60353",0,0,0,0,5,5
"60356",0,0,0,0,2,2
"60361",1,1,1,1,2,2
"60365",0,0,0,0,1,1
"60382",1,1,1,1,1,1
"60385",3,3,3,3,0,1
"60392",0,0,0,0,3,3
"60398",2,2,2,2,0,1
"60400",0,0,0,0,1,1
"60401",0.5303370786516854,0,0,1,767,890
"60402",0.6479168283032043,0,0,1,10653,12889
"60403",0.8392491467576791,0,0,1,2475,2930
"60404",0.5951762523191094,0,0,1,2306,2695
"60405",1.2222222222222223,1,1,2,6,9
"60406",0.5126604231703087,0,0,1,2509,2883
"60407",0.24427480916030533,0,0,0,125,131
"60408",0.4217948717948718,0,0,0,718,780
"60409",0.589291708627056,0,0,1,5031,5958
"60410",0.5400778210116731,0,0,0,1130,1285
"60411",0.6281284606866002,0,0,1,7584,9030
"60412",0.975,1,0,2,28,40
"60413",1,1,1,1,2,2
"60414",1,1,0,2,7,10
"60415",0.775410563692854,0,0,1,1781,2253
"60416",0.3044077134986226,0,0,0,683,726
"60417",0.5802841153680586,0,0,1,1980,2323
"60418",0.6581508515815085,0,0,1,711,822
"60419",0.7657739446209714,0,0,1,3411,4406
"60420",0.6286764705882353,0,0,1,478,544
"60421",0.3430232558139535,0,0,0,325,344
"60422",0.25185735512630014,0,0,0,1272,1346
"60423",0.6241345202769535,0,0,1,2613,3033
"60424",0.4444444444444444,0,0,1,183,198
"60425",0.8124484748557296,0,0,1,1833,2426
"60426",0.41217798594847777,0,0,0,4151,4697
"60427",0.6428571428571429,0,0,1,12,14
"60428",0.4151815181518152,0,0,0,1353,1515
"60429",0.7131178000743218,0,0,1,2237,2691
"60430",0.5401849217638691,0,0,1,2417,2812
"60431",0.5859794821690278,0,0,1,3667,4094
"60432",0.5034439574201628,0,0,0,2877,3194
"60433",0.520048236358155,0,0,1,2975,3317
"60434",0.07764705882352942,0,0,0,418,425
"60435",0.48793380831992644,0,0,1,7689,8702
"60436",0.4614607876135981,0,0,0,2656,2971
"60437",0.631578947368421,0,0,1,16,19
"60438",0.5980558930741191,0,0,1,3580,4115
"60439",0.7505835278426142,0,0,1,2419,2999
"60440",0.6696651674162919,0,0,1,8367,10005
"60441",0.6932171748599876,0,0,1,2749,3214
"60442",0.6014943960149439,0,0,1,710,803
"60443",0.6357615894039735,0,0,1,2671,3171
"60444",0.37037037037037035,0,0,1,130,135
"60445",0.8112398112398113,0,0,2,1722,2331
"60446",0.5241060025542784,0,0,0,5483,6264
"60447",0.43434343434343436,0,0,0,1255,1386
"60448",0.7559748427672957,0,0,1,1938,2385
"60449",0.5057471264367817,0,0,0,1017,1131
"60450",0.3986105080330004,0,0,0,2113,2303
"60451",0.5792724776938916,0,0,1,2543,2914
"60452",0.4270637014700339,0,0,0,2417,2653
"60453",0.6796421101557053,0,0,1,6882,8606
"60454",0.8181818181818182,0,0,1,20,22
"60455",1.0172651933701657,0,0,2,2027,2896
"60456",0.4935064935064935,0,0,1,475,539
"60457",0.8927461139896373,0,0,2,1357,1930
"60458",0.44285714285714284,0,0,0,1556,1750
"60459",0.7823655913978494,0,0,1,3620,4650
"60460",0.6518518518518519,0,0,1,122,135
"60461",0.4260027662517289,0,0,0,671,723
"60462",0.5933412604042806,0,0,1,4269,5046
"60463",0.5010672358591248,0,0,1,1692,1874
"60464",0.7084664536741214,0,0,1,1017,1252
"60465",0.4889015367103017,0,0,1,1559,1757
"60466",0.4891647855530474,0,0,1,3958,4430
"60467",0.7154967785690064,0,0,1,2432,2949
"60468",0.1943127962085308,0,0,0,605,633
"60469",0.49093904448105435,0,0,1,525,607
"60470",0.42105263157894735,0,0,1,54,57
"60471",0.8203162434115956,0,0,1,1618,2087
"60472",0.7046186895810956,0,0,1,746,931
"60473",0.5466753303010613,0,0,1,3890,4617
"60474",0.36619718309859156,0,0,1,64,71
"60475",0.37155963302752293,0,0,0,982,1090
"60476",0.29595015576323985,0,0,0,306,321
"60477",0.4892920131015369,0,0,1,3532,3969
"60478",0.6164184525971668,0,0,1,2279,2753
"60479",0.3333333333333333,0,0,0,31,33
"60480",0.46231721034870643,0,0,0,798,889
"60481",0.6100278551532033,0,0,1,1144,1436
"60482",0.5858283433133733,0,0,1,859,1002
"60484",0.6646489104116223,0,0,1,710,826
"60485",1.7777777777777777,2,1,2,3,9
"60486",1,0,0,3,2,3
"60487",0.6089193825042881,0,0,1,1998,2332
"60488",2.5,2,2,3,0,2
"60489",1,1,0,2,4,6
"60490",0.777363184079602,0,0,1,2721,3216
"60491",0.7341092211280215,0,0,1,1828,2234
"60492",3,3,3,3,0,2
"60493",2.5,2,2,3,0,4
"60494",3,3,3,3,0,2
"60499",0,0,0,0,14,14
"60500",7.4,7,7,9,0,5
"60501",0.6496881496881497,0,0,1,1578,1924
"60502",0.6861637757160145,0,0,1,2133,2479
"60503",0.8106928532460448,0,0,1,1496,1833
"60504",0.8033333333333333,0,0,1,3906,4800
"60505",1.274518790100825,0,0,2,7160,10910
"60506",0.8543631490122109,0,0,1,8343,10073
"60507",0.7241379310344828,0,0,1,48,58
"60508",4.833333333333333,2,2,8,1,6
"60509",1.3333333333333333,1,1,2,4,6
"60510",0.5771812080536913,0,0,1,4446,4917
"60511",0.3160377358490566,0,0,0,200,212
"60512",0.6428571428571429,0,0,1,118,140
"60513",0.5433636799233349,0,0,1,3676,4174
"60514",0.455688622754491,0,0,1,1517,1670
"60515",0.6024579214533796,0,0,1,3213,3743
"60516",0.6510864072764022,0,0,1,3368,3958
"60517",0.6330101180438449,0,0,1,4060,4744
"60518",0.467680608365019,0,0,1,238,263
"60519",1.6666666666666667,0,0,2,11,15
"60520",6.887608069164265,0,0,1,311,347
"60521",0.4150562445918662,0,0,1,3199,3467
"60522",0.5,0,0,1,23,26
"60523",0.5099800399201597,0,0,1,1777,2004
"60524",1.2857142857142858,1,0,3,4,7
"60525",0.6159828372217753,0,0,1,6185,7458
"60526",0.9647796024200519,1,0,2,3115,4628
"60527",0.6203894253601393,0,0,1,5256,6317
"60528",0.5,0,0,1,4,4
"60529",1,0,0,2,4,8
"60530",0.5813953488372093,0,0,1,76,86
"60531",0.30808080808080807,0,0,0,184,198
"60532",0.694309660344067,0,0,1,3895,4534
"60534",0.5218905472636816,0,0,1,1732,2010
"60535",0.6363636363636364,0,0,1,10,11
"60536",1.34375,0,0,2,21,32
"60537",0.5,0,0,1,58,68
"60538",0.7508071617258585,0,0,1,2887,3407
"60539",1.4130434782608696,2,0,2,22,46
"60540",0.6392907139524032,0,0,1,5577,6429
"60541",0.48859934853420195,0,0,0,286,307
"60542",0.5776233035418735,0,0,1,2691,3021
"60543",0.6242436887127061,0,0,1,4055,4793
"60544",0.635203013813311,0,0,1,4004,4778
"60545",0.5581896551724138,0,0,0,1680,1856
"60546",0.8222263938426881,0,0,1,4136,5327
"60547",1,1,1,1,4,4
"60548",0.3907717435688036,0,0,0,2265,2449
"60549",0.5662650602409639,0,0,1,75,83
"60550",1.195710455764075,1,0,2,207,373
"60551",0.47680412371134023,0,0,0,359,388
"60552",0.336734693877551,0,0,0,555,588
"60553",1.013157894736842,0,0,1,61,76
"60554",0.45890005913660553,0,0,1,1564,1691
"60555",0.6682066358672827,0,0,1,2093,2381
"60556",0.3910891089108911,0,0,1,191,202
"60557",2.4,2,0,2,2,5
"60558",0.32727272727272727,0,0,0,2258,2420
"60559",0.7921077959576516,0,0,1,3295,4156
"60560",0.4331844726897973,0,0,0,2625,2911
"60561",0.5368449781659389,0,0,1,3215,3664
"60562",1,1,1,1,2,2
"60563",0.7685841437283666,0,0,1,4803,6067
"60564",0.6365251376798721,0,0,1,4821,5629
"60565",0.5907715582450832,0,0,1,4535,5288
"60566",2.2857142857142856,1,1,3,10,14
"60567",0.3508771929824561,0,0,0,51,57
"60568",1,0,0,3,4,6
"60569",1,1,1,1,2,2
"60570",5.5,3,3,8,0,2
"60571",1,1,1,1,2,2
"60573",2,2,2,2,0,2
"60574",1,1,1,1,2,2
"60576",1,1,1,1,3,3
"60577",1.3333333333333333,2,0,2,2,6
"60580",4,4,4,4,0,1
"60581",1,1,1,1,3,3
"60583",0.75,0,0,0,3,4
"60584",0,0,0,0,4,4
"60585",0.5826972010178118,0,0,1,2719,3144
"60586",0.5023353196972137,0,0,1,5484,6209
"60588",5.666666666666667,4,4,9,0,3
"60590",0,0,0,0,2,2
"60592",0.5,0,0,1,2,2
"60595",13,13,13,13,0,2
"60598",0.6666666666666666,0,0,1,12,15
"60599",0,0,0,0,4,4
"60600",0.6595744680851063,0,0,1,37,47
"60601",0.3953265044814341,0,0,0,2917,3124
"60602",0.5325542570951586,0,0,1,520,599
"60603",0.5575221238938053,0,0,1,296,339
"60604",0.6410958904109589,0,0,1,297,365
"60605",0.5829889348086922,0,0,1,6575,7501
"60606",0.2867132867132867,0,0,0,1766,1859
"60607",0.4541176470588235,0,0,1,6212,6800
"60608",0.8230485072367226,0,0,1,13472,16513
