"anly_mapped_zipcode","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession_less_than_1","collection_to_accession_less_than_1"
"43516",0,0,0,0,2,2
"43518",1,1,1,1,4,4
"43521",0.9090909090909091,1,1,1,11,11
"43522",0,0,0,0,1,1
"43526",0,0,0,0,1,1
"43527",0,0,0,0,7,7
"43528",0.07142857142857142,0,0,0,14,14
"43531",0,0,0,0,1,1
"43533",0,0,0,0,5,5
"43537",0.07142857142857142,0,0,0,14,14
"43540",0,0,0,0,4,4
"43542",0,0,0,0,11,11
"43543",0,0,0,0,8,8
"43545",0,0,0,0,3,3
"43551",0.15625,0,0,0,31,32
"43554",0.2,0,0,0,25,25
"43556",0,0,0,0,7,7
"43558",1.1428571428571428,0,0,3,4,7
"43560",0.19230769230769232,0,0,0,26,26
"43566",0,0,0,0,6,6
"43571",0,0,0,0,7,7
"43589",0,0,0,0,1,1
"43604",0,0,0,0,4,4
"43605",0.4444444444444444,0,0,1,9,9
"43606",0.1,0,0,0,29,30
"43607",0,0,0,0,5,5
"43608",0.09090909090909091,0,0,0,22,22
"43609",0.5,0,0,0,3,4
"43610",0.6666666666666666,1,0,1,3,3
"43611",0.42857142857142855,0,0,1,7,7
"43612",0.09090909090909091,0,0,0,32,33
"43613",0.13793103448275862,0,0,0,28,29
"43614",0.5555555555555556,1,0,1,18,18
"43615",0.11904761904761904,0,0,0,40,42
"43616",0.4444444444444444,0,0,1,9,9
"43617",0.14285714285714285,0,0,0,7,7
"43619",0,0,0,0,5,5
"43623",0.1111111111111111,0,0,0,9,9
"43638",1,1,1,1,1,1
"43663",0,0,0,0,3,3
"43701",0.3333333333333333,0,0,1,3,3
"43723",0,0,0,0,1,1
"43724",0,0,0,0,1,1
"43725",0,0,0,0,3,3
"43746",1,1,1,1,1,1
"43764",0,0,0,0,2,2
"43787",0,0,0,0,3,3
"43793",3,3,3,3,0,1
"43802",0,0,0,0,1,1
"43830",0,0,0,0,1,1
"43832",0,0,0,0,1,1
"43837",0,0,0,0,1,1
"43857",6,6,6,6,0,1
"43877",0,0,0,0,2,2
"43901",0,0,0,0,1,1
"43920",0,0,0,0,1,1
"43925",0,0,0,0,1,1
"43935",0,0,0,0,1,1
"43938",0,0,0,0,1,1
"43942",1,0,0,2,1,2
"43946",1,1,1,1,2,2
"43953",0.5,0,0,0,3,4
"43977",0,0,0,0,1,1
"43986",2,2,2,2,0,1
"44001",0,0,0,0,7,7
"44004",0,0,0,0,1,1
"44011",0,0,0,0,3,3
"44012",0.75,1,0,1,4,4
"44017",0,0,0,0,4,4
"44022",0.125,0,0,0,8,8
"44023",0,0,0,0,7,7
"44024",0.6363636363636364,0,0,1,10,11
"44026",0,0,0,0,2,2
"44028",0,0,0,0,2,2
"44030",0.6666666666666666,1,0,1,3,3
"44035",0.1,0,0,0,10,10
"44039",0.2,0,0,0,5,5
"44040",0,0,0,0,3,3
"44047",0,0,0,0,1,1
"44048",0,0,0,0,1,1
"44052",0.3333333333333333,0,0,1,6,6
"44053",0,0,0,0,4,4
"44054",0,0,0,0,2,2
"44055",0,0,0,0,1,1
"44056",0,0,0,0,1,1
"44057",1,1,0,2,2,3
"44060",0.4,0,0,1,5,5
"44065",0,0,0,0,1,1
"44070",0,0,0,0,2,2
"44072",0.2,0,0,0,5,5
"44074",1,1,1,1,4,4
"44076",1,1,1,1,9,9
"44077",0.7,0,0,0,9,10
"44084",0,0,0,0,1,1
"44087",0.7272727272727273,1,0,1,11,11
"44089",0.16666666666666666,0,0,0,6,6
"44092",0,0,0,0,2,2
"44094",0,0,0,0,21,21
"44095",0,0,0,0,4,4
"44102",0.06666666666666667,0,0,0,15,15
"44103",0,0,0,0,7,7
"44104",3,3,3,3,0,1
"44106",0,0,0,0,7,7
"44107",0.5,0,0,0,3,4
"44108",0,0,0,0,5,5
"44109",0,0,0,0,5,5
"44110",0,0,0,0,4,4
"44111",0,0,0,0,1,1
"44112",0,0,0,0,3,3
"44113",0.3333333333333333,0,0,1,3,3
"44114",0,0,0,0,1,1
"44115",0,0,0,0,1,1
"44116",0.6666666666666666,1,0,1,3,3
"44118",0.5,0,0,1,4,4
"44119",0,0,0,0,6,6
"44120",0,0,0,0,11,11
"44121",1.9444444444444444,2,0,3,6,18
"44122",1.3703703703703705,1,0,3,15,27
"44124",0.4166666666666667,0,0,1,12,12
"44125",0.5,0,0,1,2,2
"44126",0,0,0,0,3,3
"44128",0.5,0,0,1,2,2
"44129",0,0,0,0,5,5
"44130",0.16666666666666666,0,0,0,6,6
"44131",0,0,0,0,17,17
"44132",4.4,7,1,7,4,10
"44133",0.3333333333333333,0,0,1,12,12
"44134",0,0,0,0,2,2
"44135",0,0,0,0,2,2
"44136",0,0,0,0,1,1
"44137",2.375,2,2,3,3,16
"44138",0,0,0,0,3,3
"44139",0,0,0,0,6,6
"44140",0.75,1,0,1,8,8
"44141",1.5,0,0,3,1,2
"44143",0,0,0,0,2,2
"44144",0.6666666666666666,1,0,1,3,3
"44145",0,0,0,0,8,8
"44146",0,0,0,0,2,2
"44147",0,0,0,0,3,3
"44149",0.5294117647058824,1,0,1,17,17
"44170",2,2,2,2,0,1
"44202",0,0,0,0,9,9
"44203",0,0,0,0,2,2
"44212",0,0,0,0,4,4
"44214",0,0,0,0,1,1
"44216",0,0,0,0,2,2
"44221",0,0,0,0,1,1
"44224",0.5714285714285714,0,0,1,6,7
"44230",0.6666666666666666,0,0,2,2,3
"44231",0.25,0,0,0,4,4
"44233",0.5,0,0,1,2,2
"44234",0,0,0,0,1,1
"44236",0.5555555555555556,1,0,1,9,9
"44240",0,0,0,0,2,2
"44241",0,0,0,0,1,1
"44256",0,0,0,0,9,9
"44260",0,0,0,0,3,3
"44266",0,0,0,0,9,9
"44270",0,0,0,0,1,1
"44272",0.6666666666666666,0,0,2,2,3
"44278",0.5,0,0,1,2,2
"44280",0,0,0,0,5,5
"44281",0,0,0,0,7,7
"44286",0,0,0,0,2,2
"44301",0,0,0,0,1,1
"44303",0,0,0,0,1,1
"44305",0,0,0,0,2,2
"44306",0,0,0,0,4,4
"44310",0,0,0,0,1,1
"44311",0,0,0,0,1,1
"44312",0.2857142857142857,0,0,1,7,7
"44313",0,0,0,0,3,3
"44319",0,0,0,0,5,5
"44321",1.6,0,0,0,4,5
"44333",0,0,0,0,6,6
"44360",0,0,0,0,1,1
"44363",0,0,0,0,1,1
"44401",0,0,0,0,1,1
"44406",0,0,0,0,5,5
"44410",0.6,1,0,1,5,5
"44420",0,0,0,0,2,2
"44423",0,0,0,0,1,1
"44425",0,0,0,0,1,1
"44430",0,0,0,0,2,2
"44433",1,1,1,1,1,1
"44436",0,0,0,0,2,2
"44438",0,0,0,0,2,2
"44444",0,0,0,0,1,1
"44446",0,0,0,0,2,2
"44454",0,0,0,0,1,1
"44460",0,0,0,0,5,5
"44471",0,0,0,0,1,1
"44483",1,1,1,1,4,4
"44484",0,0,0,0,1,1
"44485",0.15384615384615385,0,0,0,13,13
"44486",2,2,2,2,0,1
"44502",0,0,0,0,2,2
"44505",0.5,0,0,1,2,2
"44507",0,0,0,0,1,1
"44509",0,0,0,0,4,4
"44511",0,0,0,0,5,5
"44512",0,0,0,0,8,8
"44514",0.8888888888888888,1,1,1,9,9
"44515",0,0,0,0,3,3
"44601",0,0,0,0,5,5
"44606",0,0,0,0,1,1
"44612",0,0,0,0,1,1
"44614",0,0,0,0,3,3
"44615",0.5,0,0,1,2,2
"44620",0,0,0,0,1,1
"44622",0,0,0,0,1,1
"44626",0,0,0,0,1,1
"44630",0,0,0,0,1,1
"44632",0,0,0,0,3,3
"44646",0.4444444444444444,0,0,1,9,9
"44647",1,0,0,0,3,4
"44654",0,0,0,0,4,4
"44657",1,1,1,1,6,6
"44663",0,0,0,0,3,3
"44666",0,0,0,0,2,2
"44667",0,0,0,0,1,1
"44669",0,0,0,0,3,3
"44672",0,0,0,0,1,1
"44683",1,1,1,1,1,1
"44685",0.75,1,0,1,4,4
"44691",0,0,0,0,3,3
"44695",0,0,0,0,1,1
"44701",1.5,0,0,3,1,2
"44704",0,0,0,0,2,2
"44705",0,0,0,0,3,3
"44706",0,0,0,0,4,4
"44708",0,0,0,0,3,3
"44709",0.02040816326530612,0,0,0,49,49
"44710",0,0,0,0,1,1
"44714",0,0,0,0,2,2
"44718",0,0,0,0,2,2
"44720",0.5,0,0,1,2,2
"44721",1,1,1,1,2,2
"44801",0,0,0,0,2,2
"44805",1.5,0,0,3,1,2
"44817",0,0,0,0,1,1
"44820",0,0,0,0,5,5
"44830",0,0,0,0,11,11
"44833",0,0,0,0,3,3
"44837",0,0,0,0,1,1
"44839",0,0,0,0,1,1
"44855",0,0,0,0,2,2
"44857",0,0,0,0,4,4
"44859",0,0,0,0,1,1
"44867",0,0,0,0,1,1
"44870",0.5,0,0,1,18,18
"44883",0,0,0,0,3,3
"44903",0.5,0,0,1,10,10
"44905",0,0,0,0,3,3
"44906",0,0,0,0,5,5
"44914",0,0,0,0,1,1
"44976",1,1,1,1,1,1
"45011",0,0,0,0,5,5
"45013",0.2,0,0,0,5,5
"45014",0.5555555555555556,0,0,1,8,9
"45030",0.42857142857142855,0,0,1,7,7
"45036",0,0,0,0,5,5
"45039",0.2,0,0,0,5,5
"45040",0.4,0,0,1,19,20
"45042",1.25,0,0,2,4,8
"45044",0.42857142857142855,0,0,1,7,7
"45053",0.5,0,0,1,2,2
"45056",0,0,0,0,1,1
"45063",0,0,0,0,1,1
"45066",0.25,0,0,0,4,4
"45069",0,0,0,0,19,19
"45080",0,0,0,0,1,1
"45102",1,1,1,1,2,2
"45103",0,0,0,0,6,6
"45106",1,1,1,1,2,2
"45110",0,0,0,0,4,4
"45113",0,0,0,0,2,2
"45122",0.125,0,0,0,8,8
"45123",0,0,0,0,1,1
"45124",0,0,0,0,1,1
"45127",0,0,0,0,1,1
"45135",0,0,0,0,1,1
"45140",0.8571428571428571,0,0,2,5,7
"45142",0,0,0,0,1,1
"45150",1,0,0,2,1,2
"45152",0.3333333333333333,0,0,0,8,9
"45154",2,2,2,2,0,1
"45162",0,0,0,0,1,1
"45174",0.5,0,0,1,2,2
"45177",0,0,0,0,49,49
"45202",0.5714285714285714,0,0,1,6,7
"45205",0,0,0,0,1,1
"45206",0,0,0,0,2,2
"45207",0,0,0,0,2,2
"45208",0.3,0,0,0,9,10
"45209",1,1,1,1,1,1
"45211",0.5,0,0,1,4,4
"45212",0,0,0,0,2,2
"45215",0,0,0,0,2,2
"45216",0,0,0,0,1,1
"45219",0,0,0,0,4,4
"45220",1,1,1,1,1,1
"45221",0,0,0,0,1,1
"45223",0,0,0,0,1,1
"45225",0,0,0,0,1,1
"45227",0.08333333333333333,0,0,0,12,12
"45230",0.8571428571428571,1,1,1,7,7
"45231",0,0,0,0,1,1
"45232",0,0,0,0,1,1
"45233",0.5,0,0,1,2,2
"45236",0.6,1,0,1,5,5
"45237",1,1,1,1,1,1
"45238",0.8461538461538461,1,0,1,12,13
"45239",0.16666666666666666,0,0,0,6,6
"45240",0.5,0,0,1,2,2
"45242",1,0,0,2,1,2
"45243",0.5,0,0,1,8,8
"45244",0.09090909090909091,0,0,0,11,11
"45245",0,0,0,0,1,1
"45246",0,0,0,0,2,2
"45248",0.3333333333333333,0,0,1,3,3
"45249",0.16666666666666666,0,0,0,6,6
"45251",0.25,0,0,0,4,4
"45255",0.8181818181818182,0,0,0,10,11
"45304",0,0,0,0,1,1
"45308",0,0,0,0,1,1
"45309",0,0,0,0,1,1
"45315",2,2,2,2,0,1
"45316",0,0,0,0,1,1
"45322",0,0,0,0,2,2
"45323",0,0,0,0,1,1
"45324",0.3333333333333333,0,0,1,3,3
"45326",0,0,0,0,1,1
"45327",0,0,0,0,2,2
"45328",0,0,0,0,1,1
"45331",0,0,0,0,1,1
"45342",0.4666666666666667,0,0,1,14,15
"45344",1,1,1,1,1,1
"45346",0,0,0,0,1,1
"45360",0,0,0,0,1,1
"45368",0.5,0,0,1,2,2
"45371",0,0,0,0,2,2
"45373",0.25,0,0,0,4,4
"45377",0,0,0,0,3,3
"45378",0.34782608695652173,0,0,1,23,23
"45383",1,1,1,1,1,1
"45385",0.4,0,0,0,4,5
"45387",0,0,0,0,2,2
"45390",0,0,0,0,1,1
"45402",1.3333333333333333,1,0,3,2,3
"45403",0.2,0,0,0,5,5
"45405",0,0,0,0,2,2
"45406",0,0,0,0,1,1
"45410",0.6,1,0,1,5,5
"45414",0.3333333333333333,0,0,1,3,3
"45415",0,0,0,0,1,1
"45417",0,0,0,0,1,1
"45419",0,0,0,0,2,2
"45424",0,0,0,0,7,7
"45426",0,0,0,0,1,1
"45428",1,1,1,1,1,1
"45429",0,0,0,0,3,3
"45431",0.8,1,0,1,4,5
"45432",0,0,0,0,3,3
"45439",0.1111111111111111,0,0,0,9,9
"45440",0,0,0,0,6,6
"45445",0,0,0,0,2,2
"45446",0,0,0,0,2,2
"45449",0,0,0,0,1,1
"45458",0.3333333333333333,0,0,1,3,3
"45459",0,0,0,0,1,1
"45485",1,1,1,1,1,1
"45503",1,1,1,1,1,1
"45504",0,0,0,0,1,1
"45505",0,0,0,0,1,1
"45554",0,0,0,0,2,2
"45566",0,0,0,0,1,1
"45601",0,0,0,0,2,2
"45606",1,1,1,1,1,1
"45612",7.5,10,0,10,1,4
"45614",0,0,0,0,1,1
"45619",0,0,0,0,2,2
"45623",0,0,0,0,1,1
"45626",0,0,0,0,1,1
"45628",0,0,0,0,1,1
"45629",0,0,0,0,1,1
"45631",0,0,0,0,7,7
"45638",0,0,0,0,3,3
"45640",0,0,0,0,1,1
"45645",0,0,0,0,5,5
"45648",0,0,0,0,1,1
"45656",0.3333333333333333,0,0,1,3,3
"45668",0,0,0,0,1,1
"45680",0,0,0,0,1,1
"45690",0,0,0,0,1,1
"45694",0,0,0,0,2,2
"45697",1.5,0,0,3,1,2
"45701",0,0,0,0,1,1
"45714",0,0,0,0,1,1
"45746",1,1,1,1,1,1
"45769",2,2,2,2,0,3
"45780",0.5,0,0,1,2,2
"45804",0.2222222222222222,0,0,0,9,9
"45805",0,0,0,0,4,4
"45807",1,1,1,1,4,4
"45830",0,0,0,0,1,1
"45831",1,1,1,1,1,1
"45840",0,0,0,0,15,15
"45854",0,0,0,0,2,2
"45856",0,0,0,0,2,2
"45858",0.5,0,0,1,2,2
"45868",0,0,0,0,1,1
"45895",0,0,0,0,1,1
"45963",1,1,1,1,1,1
"46001",0,0,0,0,2,2
"46011",0,0,0,0,1,1
"46012",0,0,0,0,2,2
"46013",0,0,0,0,2,2
"46017",0,0,0,0,1,1
"46032",0.5238095238095238,0,0,1,20,21
"46033",0.5882352941176471,0,0,1,14,17
"46034",0.6666666666666666,1,0,1,3,3
"46037",0,0,0,0,17,17
"46038",1,1,1,1,1,1
"46040",0,0,0,0,2,2
"46052",0,0,0,0,1,1
"46055",1,1,1,1,1,1
"46060",0,0,0,0,3,3
"46061",0,0,0,0,3,3
"46062",0.06060606060606061,0,0,0,33,33
"46064",0,0,0,0,3,3
"46065",0,0,0,0,2,2
"46071",0,0,0,0,2,2
"46074",0,0,0,0,8,8
"46075",0.1111111111111111,0,0,0,9,9
"46077",0.2727272727272727,0,0,1,11,11
"46088",1,1,1,1,1,1
"46112",0,0,0,0,2,2
"46123",0,0,0,0,3,3
"46126",0,0,0,0,1,1
"46131",0,0,0,0,2,2
"46135",0,0,0,0,2,2
"46140",0.5,0,0,1,8,8
"46142",0,0,0,0,1,1
"46143",0.2,0,0,0,9,10
"46146",0,0,0,0,1,1
"46151",0.6666666666666666,1,0,1,3,3
"46158",0,0,0,0,6,6
"46160",0,0,0,0,2,2
"46163",0,0,0,0,2,2
"46164",1,1,1,1,1,1
"46168",0.42857142857142855,0,0,1,7,7
"46176",0,0,0,0,2,2
"46181",0,0,0,0,1,1
"46184",0,0,0,0,1,1
"46186",0,0,0,0,1,1
"46201",0,0,0,0,4,4
"46202",0,0,0,0,9,9
"46203",0,0,0,0,5,5
"46204",0,0,0,0,4,4
"46205",0,0,0,0,5,5
"46206",0,0,0,0,2,2
"46208",1,1,1,1,1,1
"46214",1.1538461538461537,1,0,3,9,13
"46217",0,0,0,0,1,1
"46218",0,0,0,0,1,1
"46219",0.25,0,0,0,4,4
"46220",0.2857142857142857,0,0,1,7,7
"46222",0,0,0,0,2,2
"46224",0,0,0,0,24,24
"46225",0,0,0,0,2,2
"46226",0,0,0,0,3,3
"46227",0.1,0,0,0,10,10
"46228",0.5,0,0,1,2,2
"46229",3,3,3,3,0,1
"46234",0,0,0,0,1,1
"46235",0.5,0,0,1,4,4
"46236",0,0,0,0,2,2
"46237",0.5,0,0,1,4,4
"46239",0.16666666666666666,0,0,0,6,6
"46240",0,0,0,0,6,6
"46250",0.125,0,0,0,8,8
"46254",0,0,0,0,5,5
"46256",0.5,0,0,1,2,2
"46259",0,0,0,0,2,2
"46260",1.3636363636363635,0,0,3,7,11
"46268",0.25,0,0,0,4,4
"46278",1,1,1,1,1,1
"46302",0,0,0,0,1,1
"46303",2,2,2,2,0,1
"46304",0,0,0,0,5,5
"46307",0.8205128205128205,0,0,2,27,39
"46310",0.25,0,0,0,7,8
"46311",1,0,0,1,3,4
"46312",0,0,0,0,1,1
"46319",0.5,0,0,1,2,2
"46321",0.6,1,0,1,10,10
"46322",0,0,0,0,2,2
"46323",2,2,2,2,0,1
"46342",0,0,0,0,9,9
"46346",0,0,0,0,1,1
"46347",0,0,0,0,1,1
"46350",0.16216216216216217,0,0,0,37,37
"46356",0,0,0,0,3,3
"46360",0,0,0,0,19,19
"46361",0,0,0,0,1,1
"46365",0,0,0,0,5,5
"46368",0,0,0,0,14,14
"46371",0.5,0,0,1,2,2
"46373",0.5,0,0,1,8,8
"46375",0,0,0,0,2,2
"46381",0,0,0,0,2,2
"46382",0,0,0,0,1,1
"46383",0.3,0,0,1,10,10
"46385",0,0,0,0,18,18
"46403",2.1818181818181817,2,2,3,2,11
"46404",0,0,0,0,1,1
"46405",1,0,0,3,2,3
"46408",0,0,0,0,2,2
"46410",0,0,0,0,6,6
"46503",3,3,3,3,0,1
"46506",0,0,0,0,2,2
"46507",0.16666666666666666,0,0,0,6,6
"46514",0.10714285714285714,0,0,0,28,28
"46516",0.2857142857142857,0,0,0,20,21
"46517",0,0,0,0,3,3
"46526",0.1111111111111111,0,0,0,9,9
"46528",0.45454545454545453,0,0,1,11,11
"46530",0.16666666666666666,0,0,0,47,48
"46534",0,0,0,0,2,2
"46538",0,0,0,0,1,1
"46540",0,0,0,0,3,3
"46543",0,0,0,0,2,2
"46544",0,0,0,0,14,14
"46545",0.2857142857142857,0,0,1,14,14
"46546",0,0,0,0,3,3
"46552",1,1,1,1,1,1
"46553",0,0,0,0,1,1
"46554",0,0,0,0,1,1
"46561",0.2,0,0,0,15,15
"46563",0.5,0,0,0,3,4
"46565",0,0,0,0,3,3
"46567",0,0,0,0,6,6
"46570",0,0,0,0,1,1
"46571",0,0,0,0,2,2
"46574",0,0,0,0,3,3
"46580",0,0,0,0,5,5
"46585",0,0,0,0,1,1
"46598",0,0,0,0,1,1
"46601",0.16666666666666666,0,0,0,6,6
"46604",0,0,0,0,1,1
"46613",0,0,0,0,1,1
"46614",0.034482758620689655,0,0,0,29,29
"46615",0.125,0,0,0,16,16
"46617",0.16666666666666666,0,0,0,18,18
"46619",0.16666666666666666,0,0,0,6,6
"46628",0.1702127659574468,0,0,0,46,47
"46635",1.6511627906976745,2,2,2,27,129
"46637",0.0975609756097561,0,0,0,41,41
"46649",0,0,0,0,2,2
"46701",0,0,0,0,2,2
"46703",0.2857142857142857,0,0,1,14,14
"46706",0,0,0,0,7,7
"46711",0,0,0,0,3,3
"46714",0.25,0,0,0,4,4
"46716",1,1,1,1,1,1
"46721",0,0,0,0,1,1
"46725",0,0,0,0,3,3
"46737",0,0,0,0,4,4
"46746",0.14285714285714285,0,0,0,7,7
"46747",0,0,0,0,2,2
"46748",0.5,0,0,1,2,2
"46750",0.6666666666666666,0,0,1,16,18
"46761",0,0,0,0,6,6
"46766",0,0,0,0,2,2
"46767",0,0,0,0,3,3
"46770",0,0,0,0,1,1
"46774",0.5,0,0,1,2,2
"46777",0,0,0,0,3,3
"46788",0,0,0,0,1,1
"46795",0,0,0,0,5,5
"46796",0,0,0,0,2,2
"46797",0,0,0,0,1,1
"46801",0.3333333333333333,0,0,1,3,3
"46804",0.2,0,0,0,9,10
"46805",0.5,0,0,1,2,2
"46806",2.7,2,0,5,4,10
"46807",0,0,0,0,9,9
"46809",0,0,0,0,1,1
"46814",0,0,0,0,7,7
"46815",0,0,0,0,2,2
"46816",0,0,0,0,1,1
"46825",0.2,0,0,0,10,10
"46835",0,0,0,0,7,7
"46845",0.3,0,0,0,9,10
"46901",0.21428571428571427,0,0,0,14,14
"46902",0,0,0,0,8,8
"46923",1,1,1,1,4,4
"46928",0,0,0,0,9,9
"46932",0,0,0,0,1,1
"46933",0,0,0,0,1,1
"46941",0,0,0,0,1,1
"46952",0,0,0,0,5,5
"46962",0,0,0,0,2,2
"46970",0.6666666666666666,0,0,2,2,3
"46974",0,0,0,0,4,4
"46979",0,0,0,0,3,3
"46986",0,0,0,0,1,1
"47001",2,2,2,2,0,1
"47006",0,0,0,0,5,5
"47022",0,0,0,0,1,1
"47040",0.5,0,0,1,2,2
"47043",0,0,0,0,1,1
"47060",0,0,0,0,2,2
"47096",0,0,0,0,1,1
"47106",0,0,0,0,2,2
"47111",0.5,0,0,1,2,2
"47112",0,0,0,0,2,2
"47117",1,1,1,1,1,1
"47119",0,0,0,0,1,1
"47124",0,0,0,0,1,1
"47129",0,0,0,0,5,5
"47130",0.6666666666666666,1,0,1,6,6
"47136",0,0,0,0,1,1
"47145",1.8571428571428572,2,2,2,1,7
"47150",0.2,0,0,0,5,5
"47161",0,0,0,0,2,2
"47167",0,0,0,0,1,1
"47170",0.4,0,0,1,5,5
"47172",0.3333333333333333,0,0,0,5,6
"47201",0,0,0,0,6,6
"47203",3,0,0,9,2,3
"47230",0,0,0,0,3,3
"47235",0,0,0,0,3,3
"47240",1.5,0,0,3,1,2
"47246",2,2,2,2,0,1
"47250",0,0,0,0,4,4
"47265",0,0,0,0,2,2
"47302",0,0,0,0,1,1
"47303",0,0,0,0,2,2
"47304",0,0,0,0,6,6
"47305",0,0,0,0,3,3
"47320",0,0,0,0,2,2
"47331",0,0,0,0,1,1
"47340",0,0,0,0,1,1
"47342",1,1,1,1,1,1
"47362",0,0,0,0,3,3
"47374",0,0,0,0,9,9
"47377",0,0,0,0,2,2
"47383",0,0,0,0,1,1
"47401",0.6,0,0,1,4,5
"47403",0,0,0,0,1,1
"47404",0,0,0,0,1,1
"47405",0,0,0,0,1,1
"47408",1,1,1,1,1,1
"47421",0,0,0,0,2,2
"47429",0,0,0,0,1,1
"47432",0,0,0,0,1,1
"47433",0,0,0,0,1,1
"47446",0,0,0,0,2,2
"47448",0,0,0,0,3,3
"47454",0,0,0,0,2,2
"47460",0,0,0,0,1,1
"47471",1,1,1,1,1,1
"47501",0,0,0,0,1,1
"47503",0,0,0,0,2,2
"47513",0,0,0,0,1,1
"47586",1.5,0,0,3,1,2
"47590",0,0,0,0,1,1
"47591",0,0,0,0,3,3
"47620",0,0,0,0,2,2
"47630",1,1,1,1,1,1
"47638",0,0,0,0,1,1
"47639",1,1,1,1,1,1
"47708",0,0,0,0,2,2
"47710",0,0,0,0,2,2
"47711",1,0,0,2,1,2
"47712",0,0,0,0,2,2
"47714",0,0,0,0,5,5
"47715",0.5,0,0,1,2,2
"47720",0,0,0,0,2,2
"47725",0,0,0,0,7,7
"47728",0,0,0,0,1,1
"47802",0.16666666666666666,0,0,0,6,6
"47803",0,0,0,0,1,1
"47805",0,0,0,0,2,2
"47807",0,0,0,0,1,1
"47818",0,0,0,0,1,1
"47850",0,0,0,0,3,3
"47872",0,0,0,0,1,1
"47879",0,0,0,0,1,1
"47904",0.5,0,0,1,2,2
"47905",0.125,0,0,0,8,8
"47906",0.1111111111111111,0,0,0,26,27
"47909",0,0,0,0,2,2
"47922",0.5,0,0,1,2,2
"47924",0,0,0,0,3,3
"47943",0,0,0,0,1,1
"47951",0.016666666666666666,0,0,0,60,60
"47960",0,0,0,0,2,2
"47970",0,0,0,0,1,1
"47987",0,0,0,0,1,1
"47995",1,1,1,1,1,1
"48000",0,0,0,0,4,4
"48001",0.6686303387334315,0,0,1,611,679
"48002",0.5714285714285714,0,0,1,133,140
"48003",0.6041666666666666,0,0,1,358,384
"48004",3.5714285714285716,4,0,7,3,7
"48005",0.744927536231884,1,0,1,294,345
"48006",0.4153846153846154,0,0,1,127,130
"48007",0.6,0,0,1,4,5
"48011",0,0,0,0,2,2
"48012",0.16853932584269662,0,0,0,87,89
"48013",0,0,0,0,1,1
"48014",0.6129032258064516,1,0,1,273,279
"48015",0.4588688946015424,0,0,1,741,778
"48016",0,0,0,0,1,1
"48017",0.41323907455012854,0,0,1,1453,1556
"48018",0.6666666666666666,1,0,1,6,6
"48019",0,0,0,0,1,1
"48020",0.5,0,0,1,2,2
"48021",0.405,0,0,1,3206,3400
"48022",0.7684210526315789,0,0,1,87,95
"48023",0.6823104693140795,0,0,1,254,277
"48024",0,0,0,0,4,4
"48026",0.6594265855777585,0,0,1,1075,1151
"48027",0.3103448275862069,0,0,0,111,116
"48028",0.3584905660377358,0,0,1,50,53
"48029",0.5,0,0,1,2,2
"48031",0.4,0,0,1,5,5
"48032",0.8765432098765432,0,0,1,73,81
"48034",8.38508064516129,0,0,1,2377,2480
"48035",0.8335625859697386,0,0,1,2607,2908
"48036",14.551686615886833,0,0,1,1636,1838
"48037",0.410958904109589,0,0,1,69,73
"48039",0.6252873563218391,0,0,1,403,435
"48040",0.6030534351145038,0,0,1,356,393
"48041",0.6161137440758294,0,0,1,201,211
"48042",3.581660583941606,0,0,1,2075,2192
"48043",1.2647718773373224,0,0,1,1119,1337
"48044",0.6719728601252609,0,0,1,3577,3832
"48045",1.0552947313510694,0,0,1,1705,1917
"48046",0.7555555555555555,0,0,1,41,45
"48048",0.3836283185840708,0,0,0,2133,2260
"48049",0.4336283185840708,0,0,1,218,226
"48050",0.9830508474576272,0,0,1,52,59
"48051",0.9192273924495171,0,0,1,1022,1139
"48052",2,2,2,2,0,1
"48053",1,1,1,1,2,2
"48054",0.7170294494238156,1,0,1,730,781
"48056",1,1,1,1,1,1
"48057",0.5,0,0,1,2,2
"48058",3,3,3,3,0,1
"48059",0.5347313237221494,0,0,1,724,763
"48061",0.625,0,0,1,7,8
"48062",0.9067796610169492,1,0,1,768,826
"48063",0.7488789237668162,0,0,1,207,223
"48064",0.4305555555555556,0,0,1,135,144
"48065",0.4339419978517723,0,0,1,909,931
"48067",4.004737732656515,0,0,1,2839,2955
"48068",0.39285714285714285,0,0,0,24,28
"48069",0.5372168284789643,0,0,1,301,309
"48070",0.513550135501355,0,0,1,687,738
"48072",0.43226971703792894,0,0,1,1585,1661
"48074",0.5103092783505154,0,0,1,370,388
"48078",0.4,0,0,1,5,5
"48079",0.5740458015267176,0,0,1,612,655
"48080",0.46506211180124224,0,0,1,2386,2576
"48081",0.5080269290523045,0,0,1,1813,1931
"48082",0.5318627450980392,0,0,1,1535,1632
"48083",0.3033854166666667,0,0,0,2267,2304
"48084",0.3147905759162304,0,0,1,1482,1528
"48085",0.39136555607695916,0,0,1,2047,2131
"48086",0.8,1,1,1,5,5
"48087",0.5,0,0,0,3,4
"48089",0.5448328267477204,0,0,1,2393,2632
"48090",0.15217391304347827,0,0,0,46,46
"48091",0.3314917127071823,0,0,0,2610,2715
"48094",8.728179551122194,0,0,1,1520,1604
"48095",0.5621181262729125,0,0,1,464,491
"48096",0.9108910891089109,1,0,1,181,202
